query_x	subject_x	identity	coverage	qlength	slength	alength	bitscore	E-value	query_y	subject_y
CJJ81176_RS08165	Cj1695c	100.0	100.0	181.0	181.0	181.0	364.0	1.3500000000000001e-132	Cj1695c	CJJ81176_RS08165
CJJ81176_RS08170	Cj1696c	100.0	100.0	77.0	77.0	77.0	148.0	2.37e-50	Cj1696c	CJJ81176_RS08170
CJJ81176_RS08175	Cj1697c	100.0	100.0	122.0	122.0	122.0	243.0	1.23e-86	Cj1697c	CJJ81176_RS08175
CJJ81176_RS08180	Cj1698c	100.0	100.0	83.0	83.0	83.0	163.0	6.22e-56	Cj1698c	CJJ81176_RS08180
CJJ81176_RS08185	Cj1699c	100.0	100.0	61.0	61.0	61.0	118.0	1.04e-38	Cj1699c	CJJ81176_RS08185
CJJ81176_RS08190	Cj1700c	100.0	100.0	141.0	141.0	141.0	286.0	5.720000000000001e-103	Cj1700c	CJJ81176_RS08190
CJJ81176_RS08195	Cj1701c	100.0	100.0	233.0	233.0	233.0	466.0	3.59e-171	Cj1701c	CJJ81176_RS08195
CJJ81176_RS08200	Cj1702c	98.198	76.0	147.0	141.0	111.0	221.0	3.83e-77	Cj1702c	CJJ81176_RS08200
CJJ81176_RS08205	Cj1703c	100.0	100.0	93.0	93.0	93.0	191.0	9.47e-67	Cj1703c	CJJ81176_RS08205
CJJ81176_RS08210	Cj1704c	99.638	100.0	276.0	276.0	276.0	557.0	0.0	Cj1704c	CJJ81176_RS08210
CJJ81176_RS08215	Cj1705c	97.849	100.0	93.0	93.0	93.0	187.0	4.47e-65	Cj1705c	CJJ81176_RS08215
CJJ81176_RS08220	Cj1706c	98.529	100.0	204.0	204.0	204.0	405.0	5.95e-148	Cj1706c	CJJ81176_RS08220
CJJ81176_RS08225	Cj1707c	99.476	100.0	191.0	191.0	191.0	391.0	9.63e-143	Cj1707c	CJJ81176_RS08225
CJJ81176_RS08230	Cj1708c	100.0	100.0	103.0	103.0	103.0	205.0	3.9400000000000003e-72	Cj1708c	CJJ81176_RS08230
CJJ81176_RS08235	Cj1709c	99.605	100.0	253.0	253.0	253.0	512.0	0.0	Cj1709c	CJJ81176_RS08235
CJJ81176_RS08240	Cj1710c	99.849	100.0	664.0	664.0	664.0	1372.0	0.0	Cj1710c	CJJ81176_RS08240
CJJ81176_RS08245	Cj1711c	97.368	100.0	266.0	266.0	266.0	523.0	0.0	Cj1711c	CJJ81176_RS08245
CJJ81176_RS08250	Cj1712	97.753	100.0	178.0	178.0	178.0	350.0	6.44e-127	Cj1712	CJJ81176_RS08250
CJJ81176_RS08255	Cj1713	98.315	100.0	356.0	356.0	356.0	717.0	0.0	Cj1713	CJJ81176_RS08255
CJJ81176_RS08260	Cj1714	93.75	100.0	32.0	32.0	32.0	42.0	2.9e-09	Cj1714	CJJ81176_RS08260
CJJ81176_RS08290	Cj1715	98.295	100.0	176.0	176.0	176.0	353.0	2.22e-128	Cj1715	CJJ81176_RS08290
CJJ81176_RS08295	Cj1716c	99.5	100.0	200.0	200.0	200.0	400.0	2.62e-146	Cj1716c	CJJ81176_RS08295
CJJ81176_RS08300	Cj1717c	98.936	100.0	470.0	470.0	470.0	964.0	0.0	Cj1717c	CJJ81176_RS08300
CJJ81176_RS08305	Cj1718c	98.883	100.0	358.0	358.0	358.0	722.0	0.0	Cj1718c	CJJ81176_RS08305
CJJ81176_RS08310	Cj1719c	99.217	100.0	511.0	511.0	511.0	1045.0	0.0	Cj1719c	CJJ81176_RS08310
CJJ81176_RS08315	Cj1720	100.0	100.0	209.0	209.0	209.0	421.0	6.64e-154	Cj1720	CJJ81176_RS08315
CJJ81176_RS08320	Cj1721c	65.421	100.0	214.0	214.0	214.0	296.0	2.4299999999999997e-104	Cj1721c	CJJ81176_RS08320
CJJ81176_RS08325	Cj1724c	100.0	100.0	127.0	127.0	127.0	263.0	3.8699999999999996e-94	Cj1724c	CJJ81176_RS08325
CJJ81176_RS08330	Cj1725	98.995	100.0	199.0	199.0	199.0	399.0	6.959999999999999e-146	Cj1725	CJJ81176_RS08330
CJJ81176_RS08335	Cj1726c	100.0	100.0	293.0	293.0	293.0	604.0	0.0	Cj1726c	CJJ81176_RS08335
CJJ81176_RS08340	Cj1727c	99.291	100.0	423.0	423.0	423.0	861.0	0.0	Cj1727c	CJJ81176_RS08340
CJJ81176_RS08350	Cj1729c	78.555	100.0	838.0	865.0	872.0	1306.0	0.0	Cj1729c	CJJ81176_RS08350
CJJ81176_RS08355	Cj1731c	98.75	100.0	160.0	160.0	160.0	321.0	4.96e-116	Cj1731c	CJJ81176_RS08355
CJJ81176_RS08940	Cj0672	85.714	56.0	62.0	62.0	35.0	43.5	3.35e-09	Cj0672	CJJ81176_RS08940
CJJ81176_RS08965	Cj0974	86.957	100.0	46.0	46.0	46.0	72.4	6.0000000000000006e-21	Cj0974	CJJ81176_RS08965
CJJ81176_RS09000	Cj1139c	67.241	57.0	302.0	303.0	174.0	235.0	6.16e-78	Cj1139c	CJJ81176_RS09000
CJJ81176_RS09080	Cj1117c	98.577	100.0	281.0	281.0	281.0	560.0	0.0	Cj1117c	CJJ81176_RS09080
CJJ81176_RS09100	Cj0878	93.023	93.0	46.0	48.0	43.0	84.7	7.61e-26	Cj0878	CJJ81176_RS09100
CJJ81176_RS09140	Cj0170	95.652	30.0	230.0	247.0	69.0	140.0	1.17e-42	Cj0170	CJJ81176_RS09140
CJJ81176_RS09165	Cj0963	99.01	100.0	202.0	202.0	202.0	401.0	1.58e-146	Cj0963	CJJ81176_RS09165
CJJ81176_RS09170	Cj1040c	100.0	39.0	385.0	387.0	121.0	238.0	1.12e-05	Cj1040c	CJJ81176_RS09170
CJJ81176_RS09175	Cj1668c	87.129	100.0	101.0	138.0	101.0	182.0	1.07e-62	Cj1668c	CJJ81176_RS09175
